,Year,County,Month,Country_Pop,County_Pop_('000s),Violent_sum,Homicide_sum,ForRape_sum,Robbery_sum,AggAssault_sum,Property_sum,Burglary_sum,VehicleTheft_sum,LarcenyTheft_sum
23719,2021,San Luis Obispo County,9,279298,279,14,0,2,0,12,105,31,4,70
23720,2021,San Luis Obispo County,10,279298,279,20,0,3,0,17,105,34,4,67
23721,2021,San Luis Obispo County,11,279298,279,6,0,0,0,6,90,34,2,54
23722,2021,San Luis Obispo County,12,279298,279,14,0,0,0,14,86,28,2,56
23723,2021,San Luis Obispo County,1,279298,279,3,0,0,0,3,29,3,8,18
23724,2021,San Luis Obispo County,2,279298,279,2,0,0,0,2,21,6,2,13
23725,2021,San Luis Obispo County,3,279298,279,4,0,0,0,4,32,6,7,19
23726,2021,San Luis Obispo County,4,279298,279,3,0,0,1,2,26,1,1,24
23727,2021,San Luis Obispo County,5,279298,279,6,0,1,0,5,21,5,1,15
23728,2021,San Luis Obispo County,6,279298,279,7,0,3,0,4,23,5,3,15
23729,2021,San Luis Obispo County,7,279298,279,14,0,0,0,14,26,4,4,18
23730,2021,San Luis Obispo County,8,279298,279,5,0,0,0,5,24,4,3,17
23731,2021,San Luis Obispo County,9,279298,279,10,0,0,1,9,29,2,8,19
23732,2021,San Luis Obispo County,10,279298,279,6,0,1,0,5,27,11,4,12
23733,2021,San Luis Obispo County,11,279298,279,5,0,0,1,4,23,5,0,18
23734,2021,San Luis Obispo County,12,279298,279,6,0,0,0,6,24,3,1,20
23735,2021,San Luis Obispo County,1,279298,279,0,0,0,0,0,29,3,5,21
23736,2021,San Luis Obispo County,2,279298,279,2,0,1,0,1,27,4,7,16
23737,2021,San Luis Obispo County,3,279298,279,5,0,2,0,3,20,2,3,15
23738,2021,San Luis Obispo County,4,279298,279,0,0,0,0,0,19,3,2,14
23739,2021,San Luis Obispo County,5,279298,279,2,0,0,1,1,21,1,6,14
23740,2021,San Luis Obispo County,6,279298,279,5,0,1,1,3,18,3,0,15
23741,2021,San Luis Obispo County,7,279298,279,6,0,1,0,5,15,4,1,10
23742,2021,San Luis Obispo County,8,279298,279,8,0,0,2,6,23,3,4,16
23743,2021,San Luis Obispo County,9,279298,279,5,0,0,0,5,32,3,5,24
23744,2021,San Luis Obispo County,10,279298,279,3,0,0,0,3,29,2,3,24
23745,2021,San Luis Obispo County,11,279298,279,3,0,0,0,3,48,2,1,45
23746,2021,San Luis Obispo County,12,279298,279,4,0,0,1,3,40,9,2,29
23747,2021,San Luis Obispo County,1,279298,279,3,0,0,0,3,7,0,0,7
23748,2021,San Luis Obispo County,2,279298,279,9,0,0,0,9,27,5,2,20
23749,2021,San Luis Obispo County,3,279298,279,2,0,0,0,2,8,1,1,6
23750,2021,San Luis Obispo County,4,279298,279,0,0,0,0,0,22,12,2,8
23751,2021,San Luis Obispo County,5,279298,279,3,0,0,0,3,20,2,2,16
23752,2021,San Luis Obispo County,6,279298,279,4,0,0,1,3,20,4,2,14
23753,2021,San Luis Obispo County,7,279298,279,6,0,0,0,6,12,3,0,9
23754,2021,San Luis Obispo County,8,279298,279,10,0,0,0,10,14,0,0,14
23755,2021,San Luis Obispo County,9,279298,279,7,0,0,1,6,12,3,3,6
23756,2021,San Luis Obispo County,10,279298,279,6,0,0,0,6,12,3,1,8
23757,2021,San Luis Obispo County,11,279298,279,6,0,1,0,5,15,1,0,14
23758,2021,San Luis Obispo County,12,279298,279,3,0,0,0,3,17,0,1,16
23759,2021,San Luis Obispo County,1,279298,279,2,0,0,1,1,39,2,6,31
23760,2021,San Luis Obispo County,2,279298,279,5,0,2,0,3,48,4,1,43
23761,2021,San Luis Obispo County,3,279298,279,5,0,1,0,4,43,4,1,38
23762,2021,San Luis Obispo County,4,279298,279,6,0,0,1,5,31,4,2,25
23763,2021,San Luis Obispo County,5,279298,279,9,0,0,2,7,28,3,1,24
23764,2021,San Luis Obispo County,6,279298,279,5,0,1,3,1,52,4,6,42
23765,2021,San Luis Obispo County,7,279298,279,6,0,1,1,4,42,5,6,31
23766,2021,San Luis Obispo County,8,279298,279,5,0,1,0,4,42,5,3,34
23767,2021,San Luis Obispo County,9,279298,279,8,0,1,1,6,44,7,3,34
23768,2021,San Luis Obispo County,10,279298,279,5,0,1,0,4,41,4,7,30
23769,2021,San Luis Obispo County,11,279298,279,7,0,2,2,3,57,6,4,47
23770,2021,San Luis Obispo County,12,279298,279,5,0,0,1,4,71,9,1,61
23771,2021,San Luis Obispo County,1,279298,279,5,0,0,0,5,29,2,3,24
23772,2021,San Luis Obispo County,2,279298,279,5,0,0,0,5,33,6,2,25
23773,2021,San Luis Obispo County,3,279298,279,6,0,0,1,5,22,3,0,19
23774,2021,San Luis Obispo County,4,279298,279,15,0,0,0,15,30,6,3,21
23775,2021,San Luis Obispo County,5,279298,279,4,0,0,0,4,29,8,4,17
23776,2021,San Luis Obispo County,6,279298,279,13,0,0,2,11,19,1,3,15
23777,2021,San Luis Obispo County,7,279298,279,4,0,0,0,4,24,3,2,19
23778,2021,San Luis Obispo County,8,279298,279,4,0,0,0,4,22,1,2,19
23779,2021,San Luis Obispo County,9,279298,279,8,0,0,2,6,15,2,1,12
23780,2021,San Luis Obispo County,10,279298,279,8,0,0,0,8,23,4,3,16
23781,2021,San Luis Obispo County,11,279298,279,6,0,0,0,6,18,7,2,9
23782,2021,San Luis Obispo County,12,279298,279,5,0,0,1,4,30,1,1,28
23783,2021,San Luis Obispo County,1,279298,279,24,0,1,4,19,173,22,24,127
23784,2021,San Luis Obispo County,2,279298,279,17,0,2,0,15,177,18,14,145
23785,2021,San Luis Obispo County,3,279298,279,16,0,2,3,11,154,18,13,123
23786,2021,San Luis Obispo County,4,279298,279,9,0,2,2,5,125,19,10,96
23787,2021,San Luis Obispo County,5,279298,279,25,1,3,6,15,118,17,9,92
23788,2021,San Luis Obispo County,6,279298,279,21,0,5,0,16,143,20,15,108
23789,2021,San Luis Obispo County,7,279298,279,16,0,3,1,12,129,29,13,87
23790,2021,San Luis Obispo County,8,279298,279,19,0,3,4,12,117,24,10,83
23791,2021,San Luis Obispo County,9,279298,279,16,0,1,1,14,142,17,16,109
23792,2021,San Luis Obispo County,10,279298,279,23,0,1,5,17,168,22,9,137
23793,2021,San Luis Obispo County,11,279298,279,28,1,4,4,19,172,25,16,131
23795,2021,San Luis Obispo County,1,279298,279,0,0,0,0,0,11,1,1,9
23796,2021,San Luis Obispo County,2,279298,279,0,0,0,0,0,4,0,0,4
23797,2021,San Luis Obispo County,3,279298,279,0,0,0,0,0,7,0,1,6
23798,2021,San Luis Obispo County,4,279298,279,2,0,2,0,0,6,2,0,4
23799,2021,San Luis Obispo County,5,279298,279,1,0,1,0,0,18,0,2,16
23800,2021,San Luis Obispo County,6,279298,279,0,0,0,0,0,8,1,0,7
23801,2021,San Luis Obispo County,7,279298,279,0,0,0,0,0,2,1,0,1
23802,2021,San Luis Obispo County,8,279298,279,1,0,0,0,1,4,0,1,3
23803,2021,San Luis Obispo County,9,279298,279,0,0,0,0,0,23,1,0,22
23804,2021,San Luis Obispo County,10,279298,279,2,0,2,0,0,39,0,1,38
23805,2021,San Luis Obispo County,11,279298,279,0,0,0,0,0,23,3,1,19
23806,2021,San Luis Obispo County,12,279298,279,0,0,0,0,0,14,0,3,11
23807,2021,San Luis Obispo County,1,279298,279,4,0,1,0,3,14,3,0,11
23808,2021,San Luis Obispo County,2,279298,279,9,0,2,1,6,27,3,4,20
23809,2021,San Luis Obispo County,3,279298,279,1,0,1,0,0,21,1,2,18
23810,2021,San Luis Obispo County,4,279298,279,1,0,1,0,0,15,0,1,14
23811,2021,San Luis Obispo County,5,279298,279,9,0,0,0,9,21,1,4,16
23812,2021,San Luis Obispo County,6,279298,279,11,0,1,0,10,22,3,1,18
23813,2021,San Luis Obispo County,7,279298,279,6,0,1,0,5,31,1,4,26
23814,2021,San Luis Obispo County,8,279298,279,7,0,2,2,3,41,3,3,35
23815,2021,San Luis Obispo County,9,279298,279,12,0,1,5,6,40,5,1,34
23816,2021,San Luis Obispo County,10,279298,279,8,0,0,1,7,24,1,0,23
23817,2021,San Luis Obispo County,11,279298,279,4,0,0,0,4,42,2,1,39
23818,2021,San Luis Obispo County,12,279298,279,3,0,0,1,2,57,12,4,41
23819,2021,San Luis Obispo County,2,279298,279,0,0,0,0,0,0,0,0,0
23820,2021,San Luis Obispo County,3,279298,279,0,0,0,0,0,6,5,0,1
23821,2021,San Luis Obispo County,4,279298,279,0,0,0,0,0,3,1,0,2
23822,2021,San Luis Obispo County,5,279298,279,0,0,0,0,0,3,0,0,3
23823,2021,San Luis Obispo County,6,279298,279,0,0,0,0,0,8,8,0,0
23824,2021,San Luis Obispo County,7,279298,279,2,0,0,0,2,8,6,0,2
23825,2021,San Luis Obispo County,8,279298,279,0,0,0,0,0,2,2,0,0
23826,2021,San Luis Obispo County,9,279298,279,0,0,0,0,0,5,4,0,1
23827,2021,San Luis Obispo County,10,279298,279,0,0,0,0,0,3,2,0,1
23828,2021,San Luis Obispo County,11,279298,279,0,0,0,0,0,2,2,0,0
23829,2021,San Luis Obispo County,12,279298,279,0,0,0,0,0,5,3,0,2
23830,2021,San Luis Obispo County,1,279298,279,0,0,0,0,0,4,0,0,4
23831,2021,San Luis Obispo County,2,279298,279,0,0,0,0,0,1,0,0,1
23832,2021,San Luis Obispo County,1,279298,279,0,0,0,0,0,2,0,0,2
23833,2021,San Luis Obispo County,2,279298,279,0,0,0,0,0,0,0,0,0
23834,2021,San Luis Obispo County,3,279298,279,0,0,0,0,0,1,0,0,1
23835,2021,San Luis Obispo County,4,279298,279,1,0,0,0,1,5,0,0,5
23836,2021,San Luis Obispo County,5,279298,279,0,0,0,0,0,4,0,1,3
23837,2021,San Luis Obispo County,6,279298,279,0,0,0,0,0,4,0,0,4
23838,2021,San Luis Obispo County,7,279298,279,2,0,0,0,2,3,1,0,2
23839,2021,San Luis Obispo County,8,279298,279,0,0,0,0,0,3,1,0,2
23840,2021,San Luis Obispo County,9,279298,279,0,0,0,0,0,8,1,0,7
23841,2021,San Luis Obispo County,10,279298,279,0,0,0,0,0,4,0,0,4
23842,2021,San Luis Obispo County,11,279298,279,0,0,0,0,0,5,1,0,4
23843,2021,San Luis Obispo County,12,279298,279,0,0,0,0,0,6,1,1,4
23844,2021,San Luis Obispo County,1,279298,279,0,0,0,0,0,0,0,0,0
23845,2021,San Luis Obispo County,2,279298,279,6,0,0,0,6,0,0,0,0
23846,2021,San Luis Obispo County,3,279298,279,6,0,0,0,6,0,0,0,0
23847,2021,San Luis Obispo County,4,279298,279,7,0,0,0,7,1,1,0,0
23848,2021,San Luis Obispo County,5,279298,279,4,0,0,0,4,0,0,0,0
23849,2021,San Luis Obispo County,6,279298,279,10,0,0,0,10,0,0,0,0
23850,2021,San Luis Obispo County,7,279298,279,4,0,0,0,4,0,0,0,0
23851,2021,San Luis Obispo County,8,279298,279,2,0,0,0,2,0,0,0,0
23852,2021,San Luis Obispo County,9,279298,279,2,0,0,0,2,1,1,0,0
23853,2021,San Luis Obispo County,10,279298,279,5,0,0,0,5,0,0,0,0
23854,2021,San Luis Obispo County,11,279298,279,6,0,0,0,6,0,0,0,0
23855,2021,San Luis Obispo County,12,279298,279,2,0,0,0,2,0,0,0,0
23856,2021,San Luis Obispo County,1,279298,279,0,0,0,0,0,0,0,0,0
23857,2021,San Luis Obispo County,2,279298,279,0,0,0,0,0,0,0,0,0
23858,2021,San Luis Obispo County,3,279298,279,0,0,0,0,0,0,0,0,0
23859,2021,San Luis Obispo County,4,279298,279,0,0,0,0,0,0,0,0,0
23860,2021,San Luis Obispo County,5,279298,279,0,0,0,0,0,0,0,0,0
23861,2021,San Luis Obispo County,6,279298,279,0,0,0,0,0,0,0,0,0
23862,2021,San Luis Obispo County,7,279298,279,0,0,0,0,0,0,0,0,0
23863,2021,San Luis Obispo County,8,279298,279,0,0,0,0,0,0,0,0,0
23864,2021,San Luis Obispo County,9,279298,279,0,0,0,0,0,0,0,0,0
23865,2021,San Luis Obispo County,10,279298,279,0,0,0,0,0,0,0,0,0
23866,2021,San Luis Obispo County,11,279298,279,0,0,0,0,0,0,0,0,0
23867,2021,San Luis Obispo County,12,279298,279,0,0,0,0,0,0,0,0,0
23868,2021,San Luis Obispo County,1,279298,279,0,0,0,0,0,0,0,0,0
23869,2021,San Luis Obispo County,2,279298,279,0,0,0,0,0,1,0,0,1
23870,2021,San Luis Obispo County,3,279298,279,0,0,0,0,0,0,0,0,0
23871,2021,San Luis Obispo County,4,279298,279,0,0,0,0,0,0,0,0,0
23872,2021,San Luis Obispo County,5,279298,279,0,0,0,0,0,0,0,0,0
23873,2021,San Luis Obispo County,6,279298,279,0,0,0,0,0,0,0,0,0
23874,2021,San Luis Obispo County,7,279298,279,0,0,0,0,0,0,0,0,0
23875,2021,San Luis Obispo County,8,279298,279,1,0,0,0,1,0,0,0,0
23876,2021,San Luis Obispo County,9,279298,279,0,0,0,0,0,0,0,0,0
23877,2021,San Luis Obispo County,10,279298,279,0,0,0,0,0,0,0,0,0
23878,2021,San Luis Obispo County,11,279298,279,0,0,0,0,0,0,0,0,0
23879,2021,San Luis Obispo County,12,279298,279,0,0,0,0,0,0,0,0,0
23880,2021,San Luis Obispo County,1,279298,279,0,0,0,0,0,9,0,5,4
23881,2021,San Luis Obispo County,2,279298,279,0,0,0,0,0,5,0,3,2
23882,2021,San Luis Obispo County,3,279298,279,0,0,0,0,0,7,0,7,0
23883,2021,San Luis Obispo County,4,279298,279,0,0,0,0,0,9,0,6,3
23884,2021,San Luis Obispo County,5,279298,279,0,0,0,0,0,8,0,5,3
23885,2021,San Luis Obispo County,6,279298,279,0,0,0,0,0,10,0,4,6
23886,2021,San Luis Obispo County,7,279298,279,0,0,0,0,0,12,0,4,8
23887,2021,San Luis Obispo County,8,279298,279,0,0,0,0,0,9,0,7,2
23888,2021,San Luis Obispo County,9,279298,279,0,0,0,0,0,6,0,4,2
23889,2021,San Luis Obispo County,10,279298,279,0,0,0,0,0,7,0,6,1
23890,2021,San Luis Obispo County,11,279298,279,0,0,0,0,0,15,0,14,1
23891,2021,San Luis Obispo County,12,279298,279,0,0,0,0,0,8,0,8,0
23892,2021,San Mateo County,1,739060,739,25,0,6,5,14,209,25,40,144
23893,2021,San Mateo County,2,739060,739,22,0,12,3,7,216,32,30,154
23894,2021,San Mateo County,3,739060,739,27,1,5,7,14,234,38,33,163
23895,2021,San Mateo County,4,739060,739,19,0,6,5,8,191,33,26,132
23896,2021,San Mateo County,5,739060,739,37,0,5,6,26,212,19,31,162
23897,2021,San Mateo County,6,739060,739,12,0,5,3,4,258,39,39,180
23898,2021,San Mateo County,7,739060,739,24,0,7,4,13,264,35,19,210
23899,2021,San Mateo County,8,739060,739,20,0,5,6,9,185,27,15,143
23900,2021,San Mateo County,9,739060,739,28,1,3,4,20,199,27,17,155
23901,2021,San Mateo County,10,739060,739,28,0,6,4,18,154,35,11,108
23902,2021,San Mateo County,11,739060,739,18,0,8,1,9,153,25,13,115
23903,2021,San Mateo County,12,739060,739,19,0,3,3,13,207,30,27,150
23904,2021,San Mateo County,1,739060,739,0,0,0,0,0,7,5,0,2
23905,2021,San Mateo County,2,739060,739,2,0,0,1,1,9,6,0,3
23906,2021,San Mateo County,3,739060,739,1,0,1,0,0,5,1,2,2
23907,2021,San Mateo County,4,739060,739,1,0,0,1,0,5,1,0,4
23908,2021,San Mateo County,5,739060,739,1,0,0,0,1,12,6,0,6
23909,2021,San Mateo County,6,739060,739,0,0,0,0,0,19,11,1,7
23910,2021,San Mateo County,7,739060,739,3,0,0,0,3,12,6,0,6
23911,2021,San Mateo County,8,739060,739,0,0,0,0,0,11,2,0,9
23912,2021,San Mateo County,9,739060,739,0,0,0,0,0,18,8,0,10
23913,2021,San Mateo County,10,739060,739,2,0,0,0,2,9,2,0,7
23914,2021,San Mateo County,11,739060,739,2,0,0,1,1,12,2,0,10
23915,2021,San Mateo County,12,739060,739,1,0,0,0,1,6,1,0,5
23916,2021,San Mateo County,1,739060,739,2,0,0,1,1,34,3,8,23
23917,2021,San Mateo County,2,739060,739,4,0,1,2,1,43,5,2,36
23918,2021,San Mateo County,3,739060,739,7,1,0,1,5,50,5,1,44
23919,2021,San Mateo County,4,739060,739,3,0,0,1,2,52,11,0,41
23920,2021,San Mateo County,5,739060,739,2,0,1,1,0,34,4,3,27
23921,2021,San Mateo County,6,739060,739,2,0,0,1,1,22,3,3,16
23922,2021,San Mateo County,7,739060,739,4,0,0,2,2,38,7,4,27
23923,2021,San Mateo County,8,739060,739,1,0,0,0,1,23,6,3,14
23924,2021,San Mateo County,9,739060,739,2,0,1,1,0,47,11,2,34
23925,2021,San Mateo County,10,739060,739,5,0,1,1,3,39,6,4,29
23926,2021,San Mateo County,11,739060,739,3,0,2,0,1,44,14,2,28
23927,2021,San Mateo County,12,739060,739,3,0,0,1,2,35,14,3,18
23928,2021,San Mateo County,1,739060,739,0,0,0,0,0,12,5,0,7
23929,2021,San Mateo County,2,739060,739,1,0,0,1,0,10,2,2,6
23930,2021,San Mateo County,3,739060,739,2,0,0,0,2,13,3,1,9
23931,2021,San Mateo County,4,739060,739,1,0,0,1,0,8,2,0,6
23932,2021,San Mateo County,5,739060,739,0,0,0,0,0,19,3,5,11
23933,2021,San Mateo County,6,739060,739,1,0,0,1,0,18,6,3,9
23934,2021,San Mateo County,7,739060,739,1,0,0,0,1,10,1,3,6
23935,2021,San Mateo County,8,739060,739,1,0,1,0,0,12,2,3,7
23936,2021,San Mateo County,9,739060,739,3,0,0,1,2,19,3,7,9
23937,2021,San Mateo County,10,739060,739,2,0,1,0,1,10,3,3,4
23938,2021,San Mateo County,11,739060,739,0,0,0,0,0,10,4,4,2
23939,2021,San Mateo County,12,739060,739,0,0,0,0,0,12,6,3,3
23940,2021,San Mateo County,1,739060,739,8,0,1,2,5,71,7,7,57
23941,2021,San Mateo County,2,739060,739,8,0,1,4,3,73,7,11,55
23942,2021,San Mateo County,3,739060,739,3,0,2,1,0,88,11,12,65
23943,2021,San Mateo County,4,739060,739,5,0,0,3,2,64,10,7,47
23944,2021,San Mateo County,5,739060,739,6,0,1,4,1,69,7,9,53
23945,2021,San Mateo County,6,739060,739,10,0,3,1,6,94,14,5,75
23946,2021,San Mateo County,7,739060,739,7,0,4,1,2,72,13,2,57
23947,2021,San Mateo County,8,739060,739,4,0,0,2,2,73,11,10,52
23948,2021,San Mateo County,9,739060,739,10,0,5,1,4,132,12,7,113
23949,2021,San Mateo County,10,739060,739,8,0,2,2,4,85,8,7,70
23950,2021,San Mateo County,11,739060,739,5,0,1,1,3,105,10,18,77
23951,2021,San Mateo County,12,739060,739,3,0,1,0,2,73,13,10,50
23952,2021,San Mateo County,1,739060,739,3,0,1,1,1,32,2,1,29
23953,2021,San Mateo County,2,739060,739,2,0,0,2,0,30,3,2,25
23954,2021,San Mateo County,3,739060,739,2,0,0,1,1,25,2,2,21
23955,2021,San Mateo County,4,739060,739,1,0,0,0,1,22,2,3,17
23956,2021,San Mateo County,5,739060,739,2,0,0,2,0,22,1,3,18
23957,2021,San Mateo County,6,739060,739,0,0,0,0,0,20,5,2,13
23958,2021,San Mateo County,7,739060,739,4,0,0,3,1,9,3,1,5
23959,2021,San Mateo County,8,739060,739,4,0,0,2,2,30,10,1,19
23960,2021,San Mateo County,9,739060,739,10,0,0,2,8,43,5,1,37
23961,2021,San Mateo County,10,739060,739,2,0,0,2,0,35,0,1,34
23962,2021,San Mateo County,11,739060,739,2,0,0,1,1,36,3,5,28
23963,2021,San Mateo County,12,739060,739,0,0,0,0,0,60,8,5,47
23964,2021,San Mateo County,1,739060,739,19,1,3,6,9,130,11,25,94
23965,2021,San Mateo County,2,739060,739,14,0,1,8,5,148,18,19,111
23966,2021,San Mateo County,3,739060,739,19,0,3,12,4,156,9,36,111
23967,2021,San Mateo County,4,739060,739,17,0,3,3,11,136,15,21,100
23968,2021,San Mateo County,5,739060,739,8,1,1,2,4,164,9,30,125
23969,2021,San Mateo County,6,739060,739,22,1,5,3,13,149,13,21,115
23970,2021,San Mateo County,7,739060,739,20,0,1,11,8,153,10,29,114
23971,2021,San Mateo County,8,739060,739,20,0,2,10,8,107,10,19,78
23972,2021,San Mateo County,9,739060,739,12,0,5,5,2,164,12,38,114
23973,2021,San Mateo County,10,739060,739,16,0,2,7,7,159,5,36,118
23974,2021,San Mateo County,11,739060,739,18,1,2,8,7,142,14,18,110
23975,2021,San Mateo County,12,739060,739,19,0,1,13,5,148,9,24,115
23976,2021,San Mateo County,1,739060,739,0,0,0,0,0,8,2,0,6
23977,2021,San Mateo County,2,739060,739,1,0,0,0,1,16,5,0,11
23978,2021,San Mateo County,3,739060,739,1,0,1,0,0,7,3,1,3
23979,2021,San Mateo County,4,739060,739,0,0,0,0,0,5,1,0,4
23980,2021,San Mateo County,5,739060,739,1,0,0,0,1,13,9,0,4
23981,2021,San Mateo County,6,739060,739,1,0,0,0,1,9,5,0,4
23982,2021,San Mateo County,7,739060,739,0,0,0,0,0,7,3,0,4
23983,2021,San Mateo County,8,739060,739,1,0,0,0,1,5,0,0,5
23984,2021,San Mateo County,9,739060,739,0,0,0,0,0,4,3,0,1
23985,2021,San Mateo County,10,739060,739,1,0,0,1,0,7,5,0,2
23986,2021,San Mateo County,11,739060,739,0,0,0,0,0,9,6,0,3
23987,2021,San Mateo County,12,739060,739,0,0,0,0,0,10,2,1,7
23988,2021,San Mateo County,1,739060,739,7,0,2,3,2,58,8,6,44
23989,2021,San Mateo County,2,739060,739,3,0,0,1,2,46,7,3,36
23990,2021,San Mateo County,3,739060,739,2,0,2,0,0,47,10,2,35
23991,2021,San Mateo County,4,739060,739,2,0,1,0,1,61,11,3,47
23992,2021,San Mateo County,5,739060,739,6,0,1,4,1,48,2,5,41
23993,2021,San Mateo County,6,739060,739,6,0,1,1,4,42,7,1,34
23994,2021,San Mateo County,7,739060,739,2,0,0,0,2,38,6,4,28
23995,2021,San Mateo County,8,739060,739,3,0,0,1,2,29,2,3,24
23996,2021,San Mateo County,9,739060,739,5,0,1,1,3,52,10,7,35
23997,2021,San Mateo County,10,739060,739,1,0,0,0,1,33,1,6,26
23998,2021,San Mateo County,11,739060,739,4,0,0,1,3,52,8,6,38
23999,2021,San Mateo County,12,739060,739,4,0,0,1,3,46,3,5,38
24000,2021,San Mateo County,1,739060,739,3,0,0,1,2,59,16,7,36
24001,2021,San Mateo County,2,739060,739,5,0,1,1,3,49,2,3,44
24002,2021,San Mateo County,3,739060,739,2,0,0,0,2,32,1,3,28
24003,2021,San Mateo County,4,739060,739,1,0,0,0,1,39,4,4,31
24004,2021,San Mateo County,5,739060,739,7,0,0,2,5,42,6,3,33
24005,2021,San Mateo County,6,739060,739,7,0,2,3,2,54,5,7,42
24006,2021,San Mateo County,7,739060,739,10,0,1,0,9,42,3,5,34
24007,2021,San Mateo County,8,739060,739,10,0,4,2,4,49,4,3,42
24008,2021,San Mateo County,9,739060,739,5,0,0,2,3,56,3,11,42
24009,2021,San Mateo County,10,739060,739,5,0,2,1,2,55,6,7,42
24010,2021,San Mateo County,11,739060,739,4,0,1,0,3,47,6,5,36
24011,2021,San Mateo County,12,739060,739,3,0,0,1,2,60,8,10,42
24012,2021,San Mateo County,1,739060,739,20,0,3,11,6,156,25,38,93
24013,2021,San Mateo County,2,739060,739,14,0,0,9,5,134,30,25,79
24014,2021,San Mateo County,3,739060,739,20,0,3,5,12,118,26,19,73
24015,2021,San Mateo County,4,739060,739,14,0,2,7,5,102,19,21,62
24016,2021,San Mateo County,5,739060,739,16,0,2,5,9,127,35,31,61
24017,2021,San Mateo County,6,739060,739,17,0,2,6,9,105,21,12,72
24018,2021,San Mateo County,7,739060,739,18,0,4,8,6,97,25,14,58
24019,2021,San Mateo County,8,739060,739,22,0,6,4,12,100,15,16,69
24020,2021,San Mateo County,9,739060,739,13,0,3,6,4,103,19,23,61
24021,2021,San Mateo County,10,739060,739,17,0,7,4,6,113,23,27,63
24022,2021,San Mateo County,11,739060,739,20,0,3,8,9,117,20,16,81
24023,2021,San Mateo County,12,739060,739,13,0,2,5,6,185,42,23,120
24024,2021,San Mateo County,1,739060,739,6,0,1,2,3,96,8,20,68
24025,2021,San Mateo County,2,739060,739,5,0,1,4,0,84,4,21,59
24026,2021,San Mateo County,3,739060,739,10,0,7,2,1,64,9,8,47
24027,2021,San Mateo County,4,739060,739,14,0,0,4,10,92,9,20,63
24028,2021,San Mateo County,5,739060,739,6,0,2,1,3,74,9,17,48
24029,2021,San Mateo County,6,739060,739,7,0,1,3,3,64,6,12,46
24030,2021,San Mateo County,7,739060,739,12,0,0,1,11,73,5,18,50
24031,2021,San Mateo County,8,739060,739,8,0,0,5,3,73,7,10,56
24032,2021,San Mateo County,9,739060,739,2,0,1,0,1,113,11,19,83
24033,2021,San Mateo County,10,739060,739,7,0,0,2,5,91,8,18,65
24034,2021,San Mateo County,11,739060,739,7,0,4,2,1,81,5,12,64
24035,2021,San Mateo County,12,739060,739,4,0,1,1,2,88,9,22,57
24036,2021,San Mateo County,1,739060,739,21,0,2,3,16,178,43,32,103
24037,2021,San Mateo County,2,739060,739,18,1,2,6,9,228,59,39,130
24038,2021,San Mateo County,3,739060,739,23,0,2,3,18,183,41,34,108
24039,2021,San Mateo County,4,739060,739,22,1,2,5,14,158,31,27,100
24040,2021,San Mateo County,5,739060,739,32,1,9,7,15,169,26,37,106
24041,2021,San Mateo County,6,739060,739,15,0,2,5,8,193,40,36,117
24042,2021,San Mateo County,7,739060,739,19,0,5,6,8,169,34,18,117
24043,2021,San Mateo County,8,739060,739,23,1,4,7,11,155,48,26,81
24044,2021,San Mateo County,9,739060,739,18,0,4,4,10,161,29,30,102
24045,2021,San Mateo County,10,739060,739,16,0,4,4,8,141,30,24,87
24046,2021,San Mateo County,11,739060,739,15,0,0,3,12,204,47,29,128
24047,2021,San Mateo County,12,739060,739,26,0,2,5,19,207,55,44,108
24048,2021,San Mateo County,1,739060,739,10,0,1,3,6,161,11,33,117
24049,2021,San Mateo County,2,739060,739,9,0,0,4,5,146,10,23,113
24050,2021,San Mateo County,3,739060,739,13,0,0,4,9,143,18,26,99
24051,2021,San Mateo County,4,739060,739,17,0,2,10,5,143,7,19,117
24052,2021,San Mateo County,5,739060,739,15,1,4,4,6,166,15,30,121
24053,2021,San Mateo County,6,739060,739,16,0,3,5,8,162,15,28,119
24054,2021,San Mateo County,7,739060,739,7,0,1,3,3,138,8,25,105
24055,2021,San Mateo County,8,739060,739,11,0,0,3,8,144,7,26,111
24056,2021,San Mateo County,9,739060,739,12,0,0,6,6,160,13,26,121
24057,2021,San Mateo County,10,739060,739,17,0,6,1,10,152,16,11,125
24058,2021,San Mateo County,11,739060,739,18,0,2,6,10,164,15,27,122
24059,2021,San Mateo County,12,739060,739,21,0,4,8,9,147,12,20,115
24060,2021,San Mateo County,1,739060,739,1,0,0,0,1,5,0,2,3
24061,2021,San Mateo County,2,739060,739,0,0,0,0,0,5,0,1,4
24062,2021,San Mateo County,3,739060,739,0,0,0,0,0,6,0,1,5
24063,2021,San Mateo County,4,739060,739,0,0,0,0,0,4,0,1,3
24064,2021,San Mateo County,5,739060,739,2,0,0,2,0,2,0,1,1
24065,2021,San Mateo County,6,739060,739,1,0,0,0,1,2,1,0,1
24066,2021,San Mateo County,7,739060,739,0,0,0,0,0,5,1,1,3
24067,2021,San Mateo County,8,739060,739,1,0,0,0,1,1,0,0,1
24068,2021,San Mateo County,9,739060,739,3,0,1,1,1,9,2,2,5
24069,2021,San Mateo County,10,739060,739,1,0,0,1,0,7,1,3,3
24070,2021,San Mateo County,11,739060,739,2,0,1,0,1,6,0,2,4
24071,2021,San Mateo County,12,739060,739,0,0,0,0,0,7,1,1,5
