,year,county,month,county_pop,violent,homicide,rape,robbery,agg_assault,property,burglary,vehicle_theft,larceny_theft
26601,2022,Contra Costa County,1,1156966,7,1,0,5,1,79,1,18,60
26602,2022,Contra Costa County,2,1156966,6,0,0,2,4,88,8,18,62
26603,2022,Contra Costa County,3,1156966,6,0,0,1,5,96,7,19,70
26604,2022,Contra Costa County,4,1156966,10,0,0,3,7,79,8,7,64
26605,2022,Contra Costa County,5,1156966,7,0,0,6,1,80,11,14,55
26606,2022,Contra Costa County,6,1156966,5,0,0,3,2,82,11,8,63
26607,2022,Contra Costa County,7,1156966,5,0,0,4,1,74,10,9,55
26608,2022,Contra Costa County,8,1156966,10,0,0,6,4,95,10,12,73
26609,2022,Contra Costa County,9,1156966,21,0,0,9,12,70,7,9,54
26610,2022,Contra Costa County,10,1156966,13,0,0,6,7,107,6,8,93
26611,2022,Contra Costa County,11,1156966,14,0,1,9,4,106,15,8,83
26612,2022,Contra Costa County,12,1156966,7,0,0,6,1,84,10,15,59
26613,2022,Contra Costa County,1,1156966,2,0,0,1,1,16,1,6,9
26614,2022,Contra Costa County,2,1156966,2,0,0,0,2,17,1,7,9
26615,2022,Contra Costa County,3,1156966,2,0,0,0,2,21,1,6,14
26616,2022,Contra Costa County,4,1156966,2,0,0,0,2,23,4,4,15
26617,2022,Contra Costa County,5,1156966,2,0,0,2,0,15,1,3,11
26618,2022,Contra Costa County,6,1156966,5,0,1,0,4,24,5,1,18
26619,2022,Contra Costa County,7,1156966,3,0,1,1,1,19,5,7,7
26620,2022,Contra Costa County,8,1156966,7,0,2,0,5,17,1,4,12
26621,2022,Contra Costa County,9,1156966,2,0,1,0,1,13,1,3,9
26622,2022,Contra Costa County,10,1156966,3,0,1,1,1,19,1,4,14
26623,2022,Contra Costa County,11,1156966,4,0,0,1,3,16,3,7,6
26624,2022,Contra Costa County,12,1156966,3,0,1,0,2,18,6,2,10
26625,2022,Contra Costa County,1,1156966,5,0,1,2,2,41,3,2,36
26626,2022,Contra Costa County,2,1156966,4,0,1,2,1,46,4,7,35
26627,2022,Contra Costa County,3,1156966,10,0,0,4,6,52,4,6,42
26628,2022,Contra Costa County,4,1156966,10,0,1,4,5,50,9,6,35
26629,2022,Contra Costa County,5,1156966,7,0,2,1,4,44,2,9,33
26630,2022,Contra Costa County,6,1156966,2,0,0,0,2,54,5,4,45
26631,2022,Contra Costa County,7,1156966,5,0,0,1,4,53,4,9,40
26632,2022,Contra Costa County,8,1156966,9,0,3,0,6,45,2,5,38
26633,2022,Contra Costa County,9,1156966,2,1,0,1,0,44,4,9,31
26634,2022,Contra Costa County,10,1156966,11,0,0,3,8,45,2,5,38
26635,2022,Contra Costa County,11,1156966,5,0,0,4,1,38,5,6,27
26636,2022,Contra Costa County,12,1156966,2,0,1,0,1,28,6,4,18
26637,2022,Contra Costa County,1,1156966,32,0,5,13,14,145,15,38,92
26638,2022,Contra Costa County,2,1156966,42,1,4,11,26,159,24,47,88
26639,2022,Contra Costa County,3,1156966,40,0,6,8,26,167,17,59,91
26640,2022,Contra Costa County,4,1156966,31,0,2,8,21,155,22,43,90
26641,2022,Contra Costa County,5,1156966,29,0,3,13,13,131,16,39,76
26642,2022,Contra Costa County,6,1156966,31,0,2,10,19,135,19,45,71
26643,2022,Contra Costa County,7,1156966,42,0,2,12,28,166,19,50,97
26644,2022,Contra Costa County,8,1156966,42,0,4,7,31,155,22,34,99
26645,2022,Contra Costa County,9,1156966,54,0,5,11,38,127,25,39,63
26646,2022,Contra Costa County,10,1156966,52,0,1,7,44,129,31,41,57
26647,2022,Contra Costa County,11,1156966,29,0,2,9,18,108,12,39,57
26648,2022,Contra Costa County,12,1156966,28,1,3,3,21,96,12,38,46
26649,2022,Contra Costa County,1,1156966,10,0,1,3,6,132,21,12,99
26650,2022,Contra Costa County,2,1156966,9,0,0,2,7,125,26,12,87
26651,2022,Contra Costa County,3,1156966,8,0,0,3,5,147,20,17,110
26652,2022,Contra Costa County,4,1156966,7,0,1,0,6,128,8,12,108
26653,2022,Contra Costa County,5,1156966,7,0,1,1,5,151,19,16,116
26654,2022,Contra Costa County,6,1156966,6,0,0,3,3,126,17,14,95
26655,2022,Contra Costa County,7,1156966,5,0,0,1,4,143,8,9,126
26656,2022,Contra Costa County,8,1156966,11,0,0,2,9,148,13,15,120
26657,2022,Contra Costa County,9,1156966,12,0,0,4,8,153,12,7,134
26658,2022,Contra Costa County,10,1156966,10,0,0,6,4,109,7,13,89
26659,2022,Contra Costa County,11,1156966,8,0,1,1,6,134,12,4,118
26660,2022,Contra Costa County,12,1156966,13,0,1,6,6,132,14,12,106
26661,2022,Contra Costa County,1,1156966,107,2,5,26,74,284,18,83,183
26662,2022,Contra Costa County,2,1156966,86,2,1,21,62,323,23,108,192
26663,2022,Contra Costa County,3,1156966,108,1,1,25,81,263,24,98,141
26664,2022,Contra Costa County,4,1156966,89,2,1,18,68,214,11,71,132
26665,2022,Contra Costa County,5,1156966,86,2,3,18,63,236,27,72,137
26666,2022,Contra Costa County,6,1156966,88,2,1,16,69,209,28,69,112
26667,2022,Contra Costa County,7,1156966,81,2,0,27,52,240,24,77,139
26668,2022,Contra Costa County,8,1156966,80,4,3,18,55,261,16,86,159
26669,2022,Contra Costa County,9,1156966,60,0,2,14,44,269,25,103,141
26670,2022,Contra Costa County,10,1156966,79,0,4,24,51,265,23,91,151
26671,2022,Contra Costa County,11,1156966,87,0,1,22,64,292,17,97,178
26672,2022,Contra Costa County,12,1156966,55,0,2,11,42,261,16,80,165
26673,2022,Contra Costa County,1,1156966,20,0,0,11,9,68,9,25,34
26674,2022,Contra Costa County,2,1156966,9,0,0,3,6,62,7,32,23
26675,2022,Contra Costa County,3,1156966,15,0,1,4,10,48,4,22,22
26676,2022,Contra Costa County,4,1156966,25,0,2,4,19,62,8,30,24
26677,2022,Contra Costa County,5,1156966,18,0,1,3,14,69,7,30,32
26678,2022,Contra Costa County,6,1156966,21,0,0,5,16,79,6,33,40
26679,2022,Contra Costa County,7,1156966,7,0,0,4,3,38,3,18,17
26680,2022,Contra Costa County,8,1156966,27,0,1,10,16,74,6,29,39
26681,2022,Contra Costa County,9,1156966,17,0,0,4,13,65,6,34,25
26682,2022,Contra Costa County,10,1156966,30,0,3,7,20,67,6,36,25
26683,2022,Contra Costa County,11,1156966,19,0,1,2,16,62,4,39,19
26684,2022,Contra Costa County,12,1156966,23,0,2,8,13,69,12,26,31
26685,2022,Contra Costa County,1,1156966,13,0,0,9,4,231,28,22,181
26686,2022,Contra Costa County,2,1156966,9,0,0,4,5,208,31,19,158
26687,2022,Contra Costa County,3,1156966,10,0,1,2,7,205,30,19,156
26688,2022,Contra Costa County,4,1156966,14,0,2,5,7,174,41,15,118
26689,2022,Contra Costa County,5,1156966,18,0,0,2,16,187,34,27,126
26690,2022,Contra Costa County,6,1156966,11,0,1,5,5,143,25,16,102
26691,2022,Contra Costa County,7,1156966,14,0,1,3,10,176,32,25,119
26692,2022,Contra Costa County,8,1156966,18,0,2,5,11,200,33,22,145
26693,2022,Contra Costa County,9,1156966,17,0,1,5,11,149,16,10,123
26694,2022,Contra Costa County,10,1156966,16,0,5,1,10,175,19,6,150
26695,2022,Contra Costa County,11,1156966,12,0,1,2,9,151,22,8,121
26696,2022,Contra Costa County,12,1156966,9,0,0,4,5,158,33,12,113
26697,2022,Contra Costa County,1,1156966,0,0,0,0,0,4,1,1,2
26698,2022,Contra Costa County,2,1156966,0,0,0,0,0,6,2,3,1
26699,2022,Contra Costa County,3,1156966,0,0,0,0,0,3,2,0,1
26700,2022,Contra Costa County,4,1156966,0,0,0,0,0,6,1,1,4
26701,2022,Contra Costa County,5,1156966,0,0,0,0,0,10,4,2,4
26702,2022,Contra Costa County,6,1156966,0,0,0,0,0,8,3,2,3
26703,2022,Contra Costa County,7,1156966,0,0,0,0,0,6,3,1,2
26704,2022,Contra Costa County,8,1156966,0,0,0,0,0,8,1,3,4
26705,2022,Contra Costa County,9,1156966,1,0,0,0,1,7,1,2,4
26706,2022,Contra Costa County,10,1156966,0,0,0,0,0,17,1,1,15
26707,2022,Contra Costa County,11,1156966,1,0,0,0,1,17,2,0,15
26708,2022,Contra Costa County,12,1156966,0,0,0,0,0,16,1,0,15
26709,2022,Contra Costa County,1,1156966,8,0,2,2,4,50,10,17,23
26710,2022,Contra Costa County,2,1156966,5,0,1,4,0,50,5,14,31
26711,2022,Contra Costa County,3,1156966,10,0,6,3,1,54,14,16,24
26712,2022,Contra Costa County,4,1156966,6,0,0,3,3,43,2,8,33
26713,2022,Contra Costa County,5,1156966,8,0,1,5,2,50,8,12,30
26714,2022,Contra Costa County,6,1156966,11,0,1,1,9,24,4,8,12
26715,2022,Contra Costa County,7,1156966,5,0,2,0,3,49,6,11,32
26716,2022,Contra Costa County,8,1156966,9,0,1,3,5,40,4,13,23
26717,2022,Contra Costa County,9,1156966,6,0,2,0,4,44,5,6,33
26718,2022,Contra Costa County,10,1156966,11,0,0,5,6,61,10,12,39
26719,2022,Contra Costa County,11,1156966,17,0,0,4,13,41,4,9,28
26720,2022,Contra Costa County,12,1156966,9,0,1,1,7,50,6,3,41
26721,2022,Contra Costa County,1,1156966,0,0,0,0,0,24,5,4,15
26722,2022,Contra Costa County,2,1156966,0,0,0,0,0,21,4,2,15
26723,2022,Contra Costa County,3,1156966,0,0,0,0,0,15,1,0,14
26724,2022,Contra Costa County,4,1156966,1,0,0,0,1,26,3,2,21
26725,2022,Contra Costa County,5,1156966,6,0,0,2,4,58,10,8,40
26726,2022,Contra Costa County,6,1156966,1,0,0,1,0,7,0,1,6
26727,2022,Contra Costa County,7,1156966,1,0,0,1,0,31,0,4,27
26728,2022,Contra Costa County,8,1156966,4,0,0,0,4,28,3,6,19
26729,2022,Contra Costa County,9,1156966,4,0,0,4,0,23,4,2,17
26730,2022,Contra Costa County,10,1156966,2,0,1,0,1,28,4,0,24
26731,2022,Contra Costa County,11,1156966,4,0,0,1,3,21,4,2,15
26732,2022,Contra Costa County,12,1156966,2,0,0,2,0,33,3,3,27
26733,2022,Contra Costa County,1,1156966,0,0,0,0,0,13,4,1,8
26734,2022,Contra Costa County,2,1156966,3,0,0,0,3,16,8,1,7
26735,2022,Contra Costa County,3,1156966,9,0,1,1,7,12,0,2,10
26736,2022,Contra Costa County,4,1156966,2,0,0,0,2,11,2,1,8
26737,2022,Contra Costa County,5,1156966,2,0,0,0,2,14,3,1,10
26738,2022,Contra Costa County,6,1156966,2,0,0,0,2,13,5,0,8
26739,2022,Contra Costa County,7,1156966,1,0,0,0,1,13,0,1,12
26740,2022,Contra Costa County,8,1156966,0,0,0,0,0,20,11,3,6
26741,2022,Contra Costa County,9,1156966,3,0,1,0,2,13,3,4,6
26742,2022,Contra Costa County,10,1156966,4,0,2,1,1,8,1,2,5
26743,2022,Contra Costa County,11,1156966,2,0,0,0,2,9,1,2,6
26744,2022,Contra Costa County,12,1156966,2,0,0,2,0,13,4,1,8
26745,2022,Contra Costa County,1,1156966,2,0,1,1,0,23,0,4,19
26746,2022,Contra Costa County,2,1156966,2,0,1,1,0,19,1,3,15
26747,2022,Contra Costa County,3,1156966,5,0,0,2,3,24,0,4,20
26748,2022,Contra Costa County,4,1156966,2,0,0,1,1,26,2,2,22
26749,2022,Contra Costa County,5,1156966,4,0,0,1,3,36,1,3,32
26750,2022,Contra Costa County,6,1156966,7,0,0,2,5,36,0,4,32
26751,2022,Contra Costa County,7,1156966,5,0,0,4,1,41,0,5,36
26752,2022,Contra Costa County,8,1156966,2,0,0,1,1,43,0,4,39
26753,2022,Contra Costa County,9,1156966,4,0,0,3,1,33,0,3,30
26754,2022,Contra Costa County,10,1156966,8,0,1,5,2,40,0,7,33
26755,2022,Contra Costa County,11,1156966,3,0,1,1,1,36,0,4,32
26756,2022,Contra Costa County,12,1156966,4,0,0,1,3,24,0,6,18
26757,2022,Contra Costa County,1,1156966,0,0,0,0,0,5,3,0,2
26758,2022,Contra Costa County,2,1156966,0,0,0,0,0,6,3,0,3
26759,2022,Contra Costa County,3,1156966,1,0,0,0,1,5,2,0,3
26760,2022,Contra Costa County,4,1156966,0,0,0,0,0,6,2,0,4
26761,2022,Contra Costa County,5,1156966,0,0,0,0,0,5,2,0,3
26762,2022,Contra Costa County,6,1156966,0,0,0,0,0,7,0,1,6
26763,2022,Contra Costa County,7,1156966,0,0,0,0,0,2,2,0,0
26764,2022,Contra Costa County,8,1156966,0,0,0,0,0,9,1,0,8
26765,2022,Contra Costa County,9,1156966,0,0,0,0,0,17,6,0,11
26766,2022,Contra Costa County,10,1156966,1,0,1,0,0,7,1,1,5
26767,2022,Contra Costa County,11,1156966,1,0,0,0,1,3,1,0,2
26768,2022,Contra Costa County,12,1156966,0,0,0,0,0,3,1,0,2
26769,2022,Contra Costa County,1,1156966,1,0,0,1,0,28,9,2,17
26770,2022,Contra Costa County,2,1156966,0,0,0,0,0,15,2,2,11
26771,2022,Contra Costa County,3,1156966,1,0,0,0,1,18,2,1,15
26772,2022,Contra Costa County,4,1156966,0,0,0,0,0,15,2,4,9
26773,2022,Contra Costa County,5,1156966,0,0,0,0,0,34,4,6,24
26774,2022,Contra Costa County,6,1156966,1,0,0,1,0,4,0,0,4
26775,2022,Contra Costa County,7,1156966,2,0,0,1,1,23,2,2,19
26776,2022,Contra Costa County,8,1156966,4,0,0,1,3,29,3,1,25
26777,2022,Contra Costa County,9,1156966,2,0,0,0,2,25,1,1,23
26778,2022,Contra Costa County,10,1156966,1,0,0,0,1,39,5,3,31
26779,2022,Contra Costa County,11,1156966,1,0,0,1,0,32,6,3,23
26780,2022,Contra Costa County,12,1156966,1,0,1,0,0,28,6,2,20
26781,2022,Contra Costa County,1,1156966,7,0,2,3,2,75,12,9,54
26782,2022,Contra Costa County,2,1156966,6,0,2,1,3,68,8,3,57
26783,2022,Contra Costa County,3,1156966,10,0,2,1,7,66,10,10,46
26784,2022,Contra Costa County,4,1156966,4,0,1,1,2,56,10,8,38
26785,2022,Contra Costa County,5,1156966,5,0,0,2,3,69,8,4,57
26786,2022,Contra Costa County,6,1156966,2,0,1,0,1,59,19,1,39
26787,2022,Contra Costa County,7,1156966,3,0,1,2,0,75,18,8,49
26788,2022,Contra Costa County,8,1156966,6,0,0,1,5,65,14,4,47
26789,2022,Contra Costa County,9,1156966,5,0,1,2,2,71,8,7,56
26790,2022,Contra Costa County,10,1156966,5,0,0,2,3,86,8,2,76
26791,2022,Contra Costa County,11,1156966,7,0,0,2,5,75,5,6,64
26792,2022,Contra Costa County,12,1156966,6,0,1,1,4,97,9,9,79
26793,2022,Contra Costa County,1,1156966,2,0,0,1,1,12,5,1,6
26794,2022,Contra Costa County,2,1156966,0,0,0,0,0,8,2,1,5
26795,2022,Contra Costa County,3,1156966,1,0,0,1,0,8,1,2,5
26796,2022,Contra Costa County,4,1156966,1,0,0,1,0,10,0,1,9
26797,2022,Contra Costa County,5,1156966,4,0,0,2,2,24,10,2,12
26798,2022,Contra Costa County,6,1156966,0,0,0,0,0,3,0,0,3
26799,2022,Contra Costa County,7,1156966,0,0,0,0,0,6,2,0,4
26800,2022,Contra Costa County,8,1156966,2,0,1,1,0,10,1,3,6
26801,2022,Contra Costa County,9,1156966,0,0,0,0,0,12,0,3,9
26802,2022,Contra Costa County,10,1156966,0,0,0,0,0,8,2,1,5
26803,2022,Contra Costa County,11,1156966,0,0,0,0,0,9,1,0,8
26804,2022,Contra Costa County,12,1156966,1,0,0,1,0,15,4,0,11
26805,2022,Contra Costa County,1,1156966,0,0,0,0,0,1,0,0,1
26806,2022,Contra Costa County,2,1156966,0,0,0,0,0,0,0,0,0
26807,2022,Contra Costa County,3,1156966,0,0,0,0,0,0,0,0,0
26808,2022,Contra Costa County,4,1156966,0,0,0,0,0,1,0,0,1
26809,2022,Contra Costa County,5,1156966,0,0,0,0,0,0,0,0,0
26810,2022,Contra Costa County,6,1156966,0,0,0,0,0,0,0,0,0
26811,2022,Contra Costa County,7,1156966,0,0,0,0,0,0,0,0,0
26812,2022,Contra Costa County,8,1156966,0,0,0,0,0,1,0,0,1
26813,2022,Contra Costa County,9,1156966,0,0,0,0,0,0,0,0,0
26814,2022,Contra Costa County,10,1156966,0,0,0,0,0,0,0,0,0
26815,2022,Contra Costa County,11,1156966,0,0,0,0,0,0,0,0,0
26816,2022,Contra Costa County,12,1156966,0,0,0,0,0,0,0,0,0
26817,2022,Contra Costa County,1,1156966,2,0,1,1,0,41,4,15,22
26818,2022,Contra Costa County,2,1156966,5,1,0,0,4,53,3,17,33
26819,2022,Contra Costa County,3,1156966,6,0,1,0,5,31,3,6,22
26820,2022,Contra Costa County,4,1156966,4,0,0,0,4,41,10,8,23
26821,2022,Contra Costa County,5,1156966,4,1,0,1,2,41,6,11,24
26822,2022,Contra Costa County,6,1156966,9,0,0,1,8,39,5,11,23
26823,2022,Contra Costa County,7,1156966,9,0,1,1,7,36,5,7,24
26824,2022,Contra Costa County,8,1156966,14,0,1,2,11,53,9,9,35
26825,2022,Contra Costa County,9,1156966,8,0,1,1,6,41,3,7,31
26826,2022,Contra Costa County,10,1156966,19,0,2,1,16,40,6,10,24
26827,2022,Contra Costa County,11,1156966,13,0,1,2,10,40,14,6,20
26828,2022,Contra Costa County,12,1156966,8,0,1,0,7,49,3,4,42
26829,2022,Contra Costa County,1,1156966,0,0,0,0,0,56,0,53,3
26830,2022,Contra Costa County,2,1156966,2,0,0,0,2,1,0,1,0
26831,2022,Contra Costa County,3,1156966,0,0,0,0,0,5,0,5,0
26832,2022,Contra Costa County,4,1156966,0,0,0,0,0,47,0,45,2
26833,2022,Contra Costa County,5,1156966,0,0,0,0,0,49,0,42,7
26834,2022,Contra Costa County,6,1156966,2,1,0,0,1,45,0,38,7
26835,2022,Contra Costa County,7,1156966,1,0,0,0,1,47,0,45,2
26836,2022,Contra Costa County,8,1156966,5,0,0,0,5,32,0,28,4
26837,2022,Contra Costa County,9,1156966,3,0,0,0,3,43,0,34,9
26838,2022,Contra Costa County,10,1156966,1,0,0,0,1,36,0,32,4
26839,2022,Contra Costa County,11,1156966,0,0,0,0,0,31,0,26,5
26840,2022,Contra Costa County,12,1156966,0,0,0,0,0,28,0,27,1
26841,2022,Del Norte County,1,27082,8,0,2,1,5,11,9,1,1
26842,2022,Del Norte County,2,27082,5,0,3,0,2,10,6,1,3
26843,2022,Del Norte County,3,27082,11,0,6,1,4,16,6,2,8
26844,2022,Del Norte County,4,27082,3,1,0,0,2,18,9,2,7
26845,2022,Del Norte County,5,27082,9,0,0,2,7,13,8,1,4
26846,2022,Del Norte County,6,27082,5,0,1,0,4,11,3,1,7
26847,2022,Del Norte County,7,27082,16,0,1,2,13,11,5,2,4
26848,2022,Del Norte County,8,27082,8,1,0,0,7,17,9,3,5
26849,2022,Del Norte County,9,27082,2,0,1,0,1,6,4,0,2
26850,2022,Del Norte County,10,27082,4,0,2,1,1,9,5,0,4
26851,2022,Del Norte County,11,27082,8,0,2,0,6,16,6,0,10
26852,2022,Del Norte County,12,27082,6,1,2,0,3,16,9,0,7
26853,2022,Del Norte County,1,27082,7,0,0,1,6,32,7,0,25
26854,2022,Del Norte County,2,27082,0,0,0,0,0,34,7,3,24
26855,2022,Del Norte County,3,27082,8,0,1,0,7,37,2,3,32
26856,2022,Del Norte County,4,27082,11,0,0,1,10,29,5,1,23
26857,2022,Del Norte County,5,27082,4,0,0,0,4,36,3,3,30
26858,2022,Del Norte County,6,27082,10,0,0,2,8,52,2,1,49
26859,2022,Del Norte County,7,27082,11,0,2,2,7,39,3,3,33
26860,2022,Del Norte County,8,27082,8,0,1,0,7,35,2,0,33
26861,2022,Del Norte County,9,27082,5,0,0,1,4,47,4,2,41
26862,2022,Del Norte County,10,27082,8,0,0,1,7,26,3,2,21
26863,2022,Del Norte County,11,27082,7,0,2,1,4,23,1,1,21
26864,2022,Del Norte County,12,27082,3,0,0,0,3,17,2,0,15
26865,2022,Del Norte County,1,27082,0,0,0,0,0,7,0,5,2
26866,2022,Del Norte County,2,27082,0,0,0,0,0,8,2,5,1
26867,2022,Del Norte County,3,27082,0,0,0,0,0,2,0,1,1
26868,2022,Del Norte County,4,27082,5,0,0,0,5,7,0,4,3
26869,2022,Del Norte County,5,27082,0,0,0,0,0,5,0,2,3
26870,2022,Del Norte County,6,27082,0,0,0,0,0,9,3,3,3
26871,2022,Del Norte County,7,27082,1,0,0,0,1,9,0,5,4
26872,2022,Del Norte County,8,27082,2,0,0,0,2,7,0,4,3
26873,2022,Del Norte County,9,27082,0,0,0,0,0,4,0,4,0
26874,2022,Del Norte County,10,27082,0,0,0,0,0,8,0,3,5
26875,2022,Del Norte County,11,27082,0,0,0,0,0,9,0,8,1
26876,2022,Del Norte County,12,27082,0,0,0,0,0,1,1,0,0
26877,2022,El Dorado County,1,192646,28,0,8,3,17,121,29,2,90
26878,2022,El Dorado County,2,192646,31,3,8,5,15,94,26,3,65
26879,2022,El Dorado County,3,192646,29,0,13,3,13,111,24,2,85
26880,2022,El Dorado County,4,192646,26,1,6,1,18,132,33,0,99
26881,2022,El Dorado County,5,192646,25,1,8,2,14,87,13,4,70
26882,2022,El Dorado County,6,192646,27,0,12,1,14,117,27,1,89
26883,2022,El Dorado County,7,192646,38,1,10,1,26,104,31,2,71
26884,2022,El Dorado County,8,192646,18,0,7,0,11,111,21,4,86
26885,2022,El Dorado County,9,192646,25,1,10,2,12,83,21,2,60
26886,2022,El Dorado County,10,192646,25,2,8,0,15,106,19,4,83
26887,2022,El Dorado County,11,192646,31,0,8,2,21,96,24,4,68
26888,2022,El Dorado County,12,192646,21,0,8,3,10,121,50,4,67
26889,2022,El Dorado County,1,192646,3,0,0,1,2,15,1,0,14
26890,2022,El Dorado County,2,192646,3,0,1,0,2,15,2,1,12
26891,2022,El Dorado County,3,192646,7,0,1,0,6,16,5,2,9
26892,2022,El Dorado County,4,192646,6,0,1,3,2,29,7,3,19
26893,2022,El Dorado County,5,192646,6,0,0,0,6,18,0,4,14
26894,2022,El Dorado County,6,192646,2,0,0,0,2,16,1,3,12
26895,2022,El Dorado County,7,192646,3,1,0,0,2,21,4,4,13
26896,2022,El Dorado County,8,192646,8,0,0,2,6,9,2,0,7
26897,2022,El Dorado County,9,192646,4,0,0,2,2,16,2,0,14
26898,2022,El Dorado County,10,192646,5,0,1,0,4,23,3,2,18
26899,2022,El Dorado County,11,192646,6,0,0,0,6,20,2,1,17
26900,2022,El Dorado County,12,192646,8,0,0,1,7,14,2,0,12
26901,2022,El Dorado County,1,192646,9,0,0,1,8,52,7,10,35
26902,2022,El Dorado County,2,192646,14,0,2,1,11,46,7,7,32
26903,2022,El Dorado County,3,192646,11,0,1,4,6,25,5,3,17
26904,2022,El Dorado County,4,192646,4,0,0,2,2,44,9,3,32
26905,2022,El Dorado County,5,192646,12,0,1,0,11,24,4,2,18
26906,2022,El Dorado County,6,192646,11,0,2,2,7,23,4,4,15
26907,2022,El Dorado County,7,192646,13,0,1,1,11,44,4,9,31
26908,2022,El Dorado County,8,192646,15,0,1,3,11,27,6,1,20
26909,2022,El Dorado County,9,192646,13,0,0,2,11,13,0,2,11
26910,2022,El Dorado County,10,192646,11,0,0,2,9,18,3,6,9
26911,2022,El Dorado County,11,192646,15,0,2,3,10,18,3,5,10
26912,2022,El Dorado County,12,192646,9,0,2,0,7,11,2,6,3
26913,2022,El Dorado County,1,192646,0,0,0,0,0,0,0,0,0
26914,2022,El Dorado County,2,192646,0,0,0,0,0,0,0,0,0
26915,2022,El Dorado County,3,192646,0,0,0,0,0,1,1,0,0
26916,2022,El Dorado County,4,192646,0,0,0,0,0,0,0,0,0
26917,2022,El Dorado County,5,192646,0,0,0,0,0,0,0,0,0
26918,2022,El Dorado County,6,192646,0,0,0,0,0,0,0,0,0
26919,2022,El Dorado County,7,192646,0,0,0,0,0,0,0,0,0
26920,2022,El Dorado County,8,192646,0,0,0,0,0,1,0,0,1
26921,2022,El Dorado County,9,192646,0,0,0,0,0,0,0,0,0
26922,2022,El Dorado County,10,192646,0,0,0,0,0,0,0,0,0
26923,2022,El Dorado County,11,192646,0,0,0,0,0,0,0,0,0
26924,2022,El Dorado County,12,192646,0,0,0,0,0,0,0,0,0
26925,2022,El Dorado County,1,192646,0,0,0,0,0,35,0,18,17
26926,2022,El Dorado County,2,192646,0,0,0,0,0,10,0,7,3
26927,2022,El Dorado County,3,192646,2,0,0,0,2,7,0,5,2
26928,2022,El Dorado County,4,192646,0,0,0,0,0,15,0,8,7
26929,2022,El Dorado County,5,192646,0,0,0,0,0,16,0,8,8
26930,2022,El Dorado County,6,192646,1,0,0,0,1,12,0,10,2
26931,2022,El Dorado County,7,192646,0,0,0,0,0,17,0,9,8
26932,2022,El Dorado County,8,192646,0,0,0,0,0,24,0,11,13
26933,2022,El Dorado County,9,192646,1,1,0,0,0,25,0,13,12
26934,2022,El Dorado County,10,192646,0,0,0,0,0,27,0,9,18
26935,2022,El Dorado County,11,192646,0,0,0,0,0,15,0,8,7
26936,2022,El Dorado County,12,192646,0,0,0,0,0,14,0,7,7
26937,2022,Fresno County,1,1015190,93,3,3,10,77,363,119,85,159
26938,2022,Fresno County,2,1015190,71,0,2,10,59,288,95,61,132
26939,2022,Fresno County,3,1015190,132,1,2,21,108,328,99,58,171
26940,2022,Fresno County,4,1015190,111,1,1,15,94,364,119,80,165
26941,2022,Fresno County,5,1015190,94,2,3,13,76,318,103,62,153
26942,2022,Fresno County,6,1015190,117,1,2,18,96,353,121,71,161
26943,2022,Fresno County,7,1015190,125,1,0,18,106,283,83,68,132
26944,2022,Fresno County,8,1015190,77,0,1,10,66,322,104,88,130
26945,2022,Fresno County,9,1015190,107,1,4,14,88,314,102,79,133
26946,2022,Fresno County,10,1015190,82,2,2,9,69,284,80,87,117
26947,2022,Fresno County,11,1015190,74,1,0,7,66,266,75,55,136
26948,2022,Fresno County,12,1015190,83,1,1,9,72,271,82,68,121
26949,2022,Fresno County,1,1015190,24,1,5,9,9,230,15,15,200
26950,2022,Fresno County,2,1015190,21,0,9,1,11,242,17,14,211
26951,2022,Fresno County,3,1015190,17,0,1,5,11,196,16,24,156
26952,2022,Fresno County,4,1015190,17,0,3,2,12,180,13,19,148
26953,2022,Fresno County,5,1015190,17,0,2,3,12,219,18,16,185
26954,2022,Fresno County,6,1015190,24,0,1,5,18,162,14,24,124
26955,2022,Fresno County,7,1015190,33,0,1,2,30,197,17,25,155
26956,2022,Fresno County,8,1015190,22,0,2,3,17,213,19,17,177
26957,2022,Fresno County,9,1015190,26,0,1,5,20,199,21,24,154
26958,2022,Fresno County,10,1015190,30,0,8,2,20,221,30,14,177
26959,2022,Fresno County,11,1015190,17,0,1,4,12,168,18,18,132
26960,2022,Fresno County,12,1015190,23,1,4,5,13,219,21,12,186
26961,2022,Fresno County,1,1015190,9,0,1,0,8,14,8,0,6
26962,2022,Fresno County,2,1015190,13,0,0,0,13,4,1,0,3
26963,2022,Fresno County,3,1015190,17,0,1,0,16,11,5,1,5
26964,2022,Fresno County,4,1015190,11,0,0,1,10,13,6,2,5
26965,2022,Fresno County,5,1015190,15,0,0,1,14,37,15,1,21
26966,2022,Fresno County,6,1015190,3,0,0,1,2,9,2,2,5
26967,2022,Fresno County,7,1015190,12,0,1,0,11,10,1,0,9
26968,2022,Fresno County,8,1015190,6,0,0,1,5,11,3,1,7
26969,2022,Fresno County,9,1015190,11,0,0,0,11,9,2,0,7
26970,2022,Fresno County,10,1015190,11,0,0,0,11,11,5,0,6
26971,2022,Fresno County,11,1015190,8,0,1,1,6,8,4,0,4
26972,2022,Fresno County,12,1015190,10,0,0,1,9,13,3,3,7
26973,2022,Fresno County,1,1015190,4,0,0,0,4,12,4,5,3
26974,2022,Fresno County,2,1015190,1,0,0,0,1,13,1,4,8
